"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
105814,"Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Scyliorhinus canicula","fish",,1,1997,,TRUE,TRUE,
105815,"Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Scyliorhinus","Scyliorhinus stellaris","fish","VU",2,1997,,TRUE,TRUE,
105837,"Chordata","Elasmobranchii","Lamniformes","Cetorhinidae","Cetorhinus","Cetorhinus maximus","fish","EN",,,,FALSE,TRUE,
126281,"Chordata","Teleostei","Anguilliformes","Anguillidae","Anguilla","Anguilla anguilla","fish","CR",,,,FALSE,TRUE,
126285,"Chordata","Teleostei","Anguilliformes","Congridae","Conger","Conger conger","fish",,1,2011,,TRUE,TRUE,
126770,"Chordata","Teleostei","Blenniiformes","Blenniidae","Parablennius","Parablennius gattorugine","fish",,2,2013,,TRUE,TRUE,
126792,"Chordata","Teleostei","Callionymiformes","Callionymidae","Callionymus","Callionymus lyra","fish",,4,2011,,TRUE,TRUE,
126417,"Chordata","Teleostei","Clupeiformes","Clupeidae","Clupea","Clupea harengus","fish",,5,1997,,TRUE,TRUE,
126964,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Ctenolabrus","Ctenolabrus rupestris","fish",,6,1997,,TRUE,TRUE,
126965,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Labrus","Labrus bergylta","fish",,17,2013,,TRUE,TRUE,
151501,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Labrus","Labrus mixtus","fish",,24,2013,,TRUE,TRUE,
126458,"Chordata","Teleostei","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus vulgaris","fish",,3,2011,,TRUE,TRUE,
126461,"Chordata","Teleostei","Gadiformes","Lotidae","Molva","Molva molva","fish",,7,1997,,TRUE,TRUE,
126440,"Chordata","Teleostei","Gadiformes","Gadidae","Pollachius","Pollachius pollachius","fish",,27,2013,,TRUE,TRUE,
126441,"Chordata","Teleostei","Gadiformes","Gadidae","Pollachius","Pollachius virens","fish",,23,2007,,TRUE,TRUE,
126445,"Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus","Trisopterus luscus","fish",,3,1997,,TRUE,TRUE,
126446,"Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus","Trisopterus minutus","fish",,15,2010,,TRUE,TRUE,
1526389,"Chordata","Teleostei","Gobiiformes","Gobiidae","Pomatoschistus","Pomatoschistus flavescens","fish",,1,2010,,TRUE,TRUE,
126937,"Chordata","Teleostei","Gobiiformes","Gobiidae","Thorogobius","Thorogobius ephippiatus","fish",,7,2015,,TRUE,TRUE,
126522,"Chordata","Teleostei","Lampriformes","Lampridae","Lampris","Lampris guttatus","fish",,2,1977,,TRUE,TRUE,
126555,"Chordata","Teleostei","Lophiiformes","Lophiidae","Lophius","Lophius piscatorius","fish",,3,2011,,TRUE,TRUE,
127071,"Chordata","Teleostei","Perciformes","Stichaeidae","Chirolophis","Chirolophis ascanii","fish",,3,2015,,TRUE,TRUE,
127214,"Chordata","Teleostei","Perciformes","Cyclopteridae","Cyclopterus","Cyclopterus lumpus","fish",,1,2015,,TRUE,TRUE,
127220,"Chordata","Teleostei","Perciformes","Liparidae","Liparis","Liparis montagui","fish",,1,2005,,TRUE,FALSE,
127203,"Chordata","Teleostei","Perciformes","Cottidae","Myoxocephalus","Myoxocephalus scorpius","fish",,1,2010,,TRUE,TRUE,
126996,"Chordata","Teleostei","Perciformes","Pholidae","Pholis","Pholis gunnellus","fish",,2,,,TRUE,TRUE,
127204,"Chordata","Teleostei","Perciformes","Cottidae","Taurulus","Taurulus bubalis","fish",,31,2015,,TRUE,TRUE,
127140,"Chordata","Teleostei","Pleuronectiformes","Pleuronectidae","Microstomus","Microstomus kitt","fish",,1,2005,,TRUE,FALSE,
