"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
105801,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Prionace","Prionace glauca","fish","NT",2,1989,,TRUE,TRUE,
105833,"Chordata","Elasmobranchii","Hexanchiformes","Hexanchidae","Hexanchus","Hexanchus griseus","fish","NT",1,1989,,TRUE,TRUE,
217628,"Chordata","Elasmobranchii","Hexanchiformes","Hexanchidae","Notorynchus","Notorynchus cepedianus","fish","VU",4,1988,,TRUE,TRUE,
105839,"Chordata","Elasmobranchii","Lamniformes","Lamnidae","Isurus","Isurus oxyrinchus","fish","EN",1,1988,,TRUE,TRUE,
321911,"Chordata","Elasmobranchii","Torpediniformes","Torpedinidae","Tetronarce","Tetronarce nobiliana","fish",,1,,,TRUE,TRUE,
313240,"Chordata","Teleostei","Acropomatiformes","Pentacerotidae","Pentaceros","Pentaceros richardsoni","fish",,2,1990,,TRUE,TRUE,
126998,"Chordata","Teleostei","Acropomatiformes","Polyprionidae","Polyprion","Polyprion americanus","fish",,1,,,TRUE,TRUE,
313889,"Chordata","Teleostei","Anguilliformes","Congridae","Bassanago","Bassanago albescens","fish",,4,1990,,TRUE,TRUE,
217548,"Chordata","Teleostei","Anguilliformes","Congridae","Gnathophis","Gnathophis capensis","fish",,1,,,TRUE,TRUE,
126306,"Chordata","Teleostei","Anguilliformes","Nemichthyidae","Nemichthys","Nemichthys scolopaceus","fish",,1,1927,,TRUE,TRUE,
126319,"Chordata","Teleostei","Anguilliformes","Serrivomeridae","Serrivomer","Serrivomer beanii","fish",,,,,FALSE,TRUE,
234631,"Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus antarcticus","fish",,,,,FALSE,TRUE,
126721,"Chordata","Teleostei","Argentiniformes","Bathylagidae","Melanolagus","Melanolagus bericoides","fish",,,,,FALSE,TRUE,
1021948,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon altipennis","fish",,1,,,TRUE,TRUE,
126383,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon pinnatibarbatus","fish",,1,,,TRUE,FALSE,
280366,"Chordata","Teleostei","Beloniformes","Scomberesocidae","Cololabis","Cololabis saira","fish",,1,,,TRUE,TRUE,
126386,"Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys rondeletii","fish",,1,,,TRUE,TRUE,
126392,"Chordata","Teleostei","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus","fish",,,,,FALSE,TRUE,
1013882,"Chordata","Teleostei","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox scombroides","fish",,1,1990,,TRUE,TRUE,
126394,"Chordata","Teleostei","Beryciformes","Berycidae","Beryx","Beryx decadactylus","fish",,,,,FALSE,TRUE,
234692,"Chordata","Teleostei","Beryciformes","Melamphaidae","Sio","Sio nordenskjoldii","fish",,,,,FALSE,TRUE,
126811,"Chordata","Teleostei","Carangiformes","Carangidae","Naucrates","Naucrates ductor","fish",,,,,FALSE,TRUE,
126853,"Chordata","Teleostei","Carangiformes","Echeneidae","Remora","Remora remora","fish",,1,,,TRUE,TRUE,
218444,"Chordata","Teleostei","Carangiformes","Carangidae","Trachurus","Trachurus capensis","fish",,1,,,TRUE,TRUE,
234648,"Chordata","Teleostei","Carangiformes","Carangidae","Trachurus","Trachurus longimanus","fish",,8,1990,,TRUE,TRUE,
126822,"Chordata","Teleostei","Carangiformes","Carangidae","Trachurus","Trachurus trachurus","fish","VU",1,,,TRUE,TRUE,
218870,"Chordata","Teleostei","Centrarchiformes","Cheilodactylidae","Chirodactylus","Chirodactylus grandis","fish",,,,,FALSE,TRUE,
