"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
217337,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus amblyrhynchos","fish","EN",,,,FALSE,TRUE,
105800,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris","fish","VU",,,,FALSE,TRUE,
214557,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Triaenodon","Triaenodon obesus","fish","VU",,,,FALSE,TRUE,
219625,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus olivaceus","fish",,,,,FALSE,TRUE,
1014583,"Chordata","Teleostei","Acropomatiformes","Creediidae","Crystallodytes","Crystallodytes enderburyensis","fish",,,,,FALSE,TRUE,
217723,"Chordata","Teleostei","Aulopiformes","Scopelarchidae","Scopelarchoides","Scopelarchoides signifer","fish",,,,,FALSE,TRUE,
126377,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone argalus","fish",,,,,FALSE,TRUE,
219255,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes fuscoguttatus","fish",,,,,FALSE,TRUE,
276721,"Chordata","Teleostei","Blenniiformes","Blenniidae","Cirripectes","Cirripectes jenningsi","fish",,,,,FALSE,TRUE,
345843,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena barracuda","fish",,2,1948,,TRUE,FALSE,
212045,"Chordata","Teleostei","Carangaria incertae sedis","Sphyraenidae","Sphyraena","Sphyraena jello","fish",,,,,FALSE,TRUE,
126845,"Chordata","Teleostei","Carangiformes","Coryphaenidae","Coryphaena","Coryphaena equiselis","fish",,,,,FALSE,TRUE,
218862,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Cirrhitus","Cirrhitus pinnulatus","fish",,,,,FALSE,TRUE,
277097,"Chordata","Teleostei","Centrarchiformes","Cirrhitidae","Paracirrhites","Paracirrhites hemistictus","fish",,,,,FALSE,TRUE,
218987,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Halichoeres","Halichoeres margaritaceus","fish",,,,,FALSE,TRUE,
276530,"Chordata","Teleostei","Eupercaria incertae sedis","Lutjanidae","Lutjanus","Lutjanus decussatus","fish",,2,,,TRUE,FALSE,
213658,"Chordata","Teleostei","Eupercaria incertae sedis","Caesionidae","Pterocaesio","Pterocaesio pisang","fish",,1,1979,,TRUE,FALSE,
209219,"Chordata","Teleostei","Eupercaria incertae sedis","Nemipteridae","Scolopsis","Scolopsis bilineata","fish",,1,1979,,TRUE,FALSE,
212212,"Chordata","Teleostei","Eupercaria incertae sedis","Labridae","Thalassoma","Thalassoma trilobatum","fish",,,,,FALSE,TRUE,
219452,"Chordata","Teleostei","Gobiiformes","Gobiidae","Eviota","Eviota guttata","fish",,,,,FALSE,TRUE,
278603,"Chordata","Teleostei","Gobiiformes","Gobiidae","Eviota","Eviota punctulata","fish",,,,,FALSE,TRUE,
1486864,"Chordata","Teleostei","Gobiiformes","Gobiidae","Trimma","Trimma unisquame","fish",,,,,FALSE,TRUE,
277516,"Chordata","Teleostei","Kurtiformes","Apogonidae","Fowleria","Fowleria punctulata","fish",,,,,FALSE,TRUE,
272653,"Chordata","Teleostei","Myctophiformes","Myctophidae","Centrobranchus","Centrobranchus andreae","fish",,,,,FALSE,TRUE,
126626,"Chordata","Teleostei","Myctophiformes","Myctophidae","Myctophum","Myctophum nitidulum","fish",,,,,FALSE,TRUE,
212814,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis analis","fish",,1,1979,,TRUE,FALSE,
212810,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Chromis","Chromis ternatensis","fish",,,,,FALSE,TRUE,
277159,"Chordata","Teleostei","Ovalentaria incertae sedis","Pomacentridae","Pomacentrus","Pomacentrus moluccensis","fish",,1,1979,,TRUE,FALSE,
218100,"Chordata","Teleostei","Perciformes","Scorpaenidae","Scorpaenodes","Scorpaenodes parvipinnis","fish",,,,,FALSE,TRUE,
154831,"Chordata","Teleostei","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone signata","fish",,,,,FALSE,TRUE,
127303,"Chordata","Teleostei","Stomiiformes","Phosichthyidae","Vinciguerria","Vinciguerria nimbaria","fish",,,,,FALSE,TRUE,
217988,"Chordata","Teleostei","Syngnathiformes","Syngnathidae","Choeroichthys","Choeroichthys sculptus","fish",,,,,FALSE,TRUE,
219875,"Chordata","Teleostei","Tetraodontiformes","Balistidae","Balistoides","Balistoides viridescens","fish",,,,,FALSE,TRUE,
137111,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Tursiops","Tursiops truncatus","mammal",,,,,FALSE,TRUE,
137206,"Chordata",,"Testudines","Cheloniidae","Chelonia","Chelonia mydas","turtle","EN",6,2015,,TRUE,FALSE,
