"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
279787,"Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Atelomycterus baliensis","fish",,,,,FALSE,TRUE,
1006964,"Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Atelomycterus erdmanni","fish",,,,,FALSE,TRUE,
279790,"Chordata","Elasmobranchii","Carcharhiniformes","Scyliorhinidae","Atelomycterus","Atelomycterus marmoratus","fish","NT",1,,,TRUE,TRUE,
217337,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus amblyrhynchos","fish","EN",,,,FALSE,TRUE,
105795,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus melanopterus","fish","VU",,,,FALSE,TRUE,
214557,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Triaenodon","Triaenodon obesus","fish","VU",3,2013,,TRUE,TRUE,
217426,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Aetobatus","Aetobatus narinari","fish","EN",1,2013,,TRUE,TRUE,
278243,"Chordata","Elasmobranchii","Myliobatiformes","Aetobatidae","Aetobatus","Aetobatus ocellatus","fish","VU",,,,FALSE,TRUE,
105854,"Chordata","Elasmobranchii","Myliobatiformes","Dasyatidae","Himantura","Himantura uarnak","fish","EN",2,,,TRUE,FALSE,
1042871,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Mobula","Mobula alfredi","fish","VU",5,2015,,TRUE,TRUE,
1026118,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Mobula","Mobula birostris","fish","EN",2,2014,,TRUE,TRUE,
105858,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Mobula","Mobula mobular","fish","EN",1,2013,,TRUE,TRUE,
105859,"Chordata","Elasmobranchii","Myliobatiformes","Mobulidae","Mobula","Mobula tarapacana","fish","EN",,,,FALSE,TRUE,
105860,"Chordata","Elasmobranchii","Myliobatiformes","Myliobatidae","Myliobatis","Myliobatis aquila","fish","CR",,,,FALSE,TRUE,
