"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
271421,"Chordata","Elasmobranchii","Lamniformes","Lamnidae","Lamna","Lamna ditropis","fish",,,,,FALSE,TRUE,
254537,"Chordata","Teleostei","Gadiformes","Gadidae","Eleginus","Eleginus gracilis","fish",,2,2007,,TRUE,TRUE,
1509599,"Chordata","Teleostei","Mugiliformes","Mugilidae","Planiliza","Planiliza haematocheilus","fish",,1,2007,,TRUE,TRUE,
279421,"Chordata","Teleostei","Osmeriformes","Osmeridae","Hypomesus","Hypomesus nipponensis","fish",,2,2007,,TRUE,TRUE,
279545,"Chordata","Teleostei","Perciformes","Cottidae","Alcichthys","Alcichthys elongatus","fish",,1,2008,,TRUE,TRUE,
279547,"Chordata","Teleostei","Perciformes","Stichaeidae","Alectrias","Alectrias alectrolophus","fish",,5,2007,,TRUE,TRUE,
279548,"Chordata","Teleostei","Perciformes","Stichaeidae","Alectrias","Alectrias benjamini","fish",,4,2009,,TRUE,TRUE,
279549,"Chordata","Teleostei","Perciformes","Stichaeidae","Alectrias","Alectrias cirratus","fish",,2,2007,,TRUE,TRUE,
254510,"Chordata","Teleostei","Perciformes","Ammodytidae","Ammodytes","Ammodytes hexapterus","fish",,,,,FALSE,TRUE,
279689,"Chordata","Teleostei","Perciformes","Cottidae","Argyrocottus","Argyrocottus zanderi","fish",,3,2007,,TRUE,TRUE,
279416,"Chordata","Teleostei","Perciformes","Bathymasteridae","Bathymaster","Bathymaster derjugini","fish",,1,2007,,TRUE,TRUE,
279905,"Chordata","Teleostei","Perciformes","Cottidae","Bero","Bero elegans","fish",,29,2009,,TRUE,TRUE,
279417,"Chordata","Teleostei","Perciformes","Hemitripteridae","Blepsias","Blepsias cirrhosus","fish",,8,2007,,TRUE,TRUE,
279946,"Chordata","Teleostei","Perciformes","Agonidae","Bothragonus","Bothragonus occidentalis","fish",,3,2007,,TRUE,TRUE,
279397,"Chordata","Teleostei","Perciformes","Zoarcidae","Bothrocara","Bothrocara brunneum","fish",,1,,,TRUE,FALSE,
279399,"Chordata","Teleostei","Perciformes","Zoarcidae","Bothrocara","Bothrocara hollandi","fish",,1,,,TRUE,FALSE,
273989,"Chordata","Teleostei","Perciformes","Stichaeidae","Chirolophis","Chirolophis japonicus","fish",,9,2009,,TRUE,TRUE,
273990,"Chordata","Teleostei","Perciformes","Stichaeidae","Chirolophis","Chirolophis saitone","fish",,4,2007,,TRUE,TRUE,
