"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
234813,"Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja eatonii","fish",,28,1992,,TRUE,TRUE,
234763,"Chordata","Elasmobranchii","Rajiformes","Arhynchobatidae","Bathyraja","Bathyraja murrayi","fish",,99,1992,,TRUE,TRUE,
215605,"Chordata","Elasmobranchii","Squaliformes","Etmopteridae","Etmopterus","Etmopterus bigelowi","fish",,1,,,TRUE,TRUE,
126352,"Chordata","Teleostei","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso","fish",,1,1999,,TRUE,TRUE,
1526062,"Chordata","Teleostei","Aulopiformes","Paralepididae","Notolepis","Notolepis coatsorum","fish",,6,2004,,TRUE,TRUE,
234831,"Chordata","Teleostei","Gadiformes","Macrouridae","Macrourus","Macrourus holotrachys","fish",,4,1987,,TRUE,TRUE,
313346,"Chordata","Teleostei","Gadiformes","Muraenolepididae","Muraenolepis","Muraenolepis marmorata","fish",,3,1987,,TRUE,TRUE,
217697,"Chordata","Teleostei","Myctophiformes","Myctophidae","Electrona","Electrona antarctica","fish",,110,2004,,TRUE,TRUE,
234729,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus bolini","fish",,2,2004,,TRUE,TRUE,
234642,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus braueri","fish",,141,2004,,TRUE,TRUE,
234657,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus fraseri","fish",,14,2004,,TRUE,TRUE,
234656,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus hintonoides","fish",,,,,FALSE,TRUE,
234821,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus nicholsi","fish",,19,2004,,TRUE,TRUE,
234641,"Chordata","Teleostei","Myctophiformes","Myctophidae","Krefftichthys","Krefftichthys anderssoni","fish",,73,2004,,TRUE,TRUE,
234737,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum andriashevi","fish",,,,,FALSE,TRUE,
234714,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum bolini","fish",,59,2004,,TRUE,TRUE,
