"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
278725,"Chordata","Teleostei","Perciformes","Serranidae","Acanthistius","Acanthistius patachonicus","fish",,5,,,TRUE,TRUE,
279520,"Chordata","Teleostei","Perciformes","Agonidae","Agonopsis","Agonopsis chiloensis","fish",,7,1989,,TRUE,TRUE,
1019169,"Chordata","Teleostei","Perciformes","Zoarcidae","Argentinolycus","Argentinolycus elongatus","fish",,,,,FALSE,TRUE,
279844,"Chordata","Teleostei","Perciformes","Zoarcidae","Austrolycus","Austrolycus laticinctus","fish",,,,,FALSE,TRUE,
279373,"Chordata","Teleostei","Perciformes","Bovichtidae","Bovichtus","Bovichtus argentinus","fish",,3,1992,,TRUE,TRUE,
278357,"Chordata","Teleostei","Perciformes","Congiopodidae","Congiopodus","Congiopodus peruvianus","fish",,2,,,TRUE,TRUE,
280409,"Chordata","Teleostei","Perciformes","Bovichtidae","Cottoperca","Cottoperca gobio","fish",,1,,,TRUE,TRUE,
310626,"Chordata","Teleostei","Perciformes","Serranidae","Dules","Dules auriga","fish",,1,,,TRUE,TRUE,
280634,"Chordata","Teleostei","Perciformes","Eleginopidae","Eleginops","Eleginops maclovinus","fish",,2,,,TRUE,TRUE,
127036,"Chordata","Teleostei","Perciformes","Serranidae","Epinephelus","Epinephelus marginatus","fish",,1,,,TRUE,TRUE,
274767,"Chordata","Teleostei","Perciformes","Sebastidae","Helicolenus","Helicolenus lahillei","fish",,1,,,TRUE,TRUE,
475101,"Chordata","Teleostei","Perciformes","Serranidae","Hyporthodus","Hyporthodus niveatus","fish","VU",,,,FALSE,TRUE,
281173,"Chordata","Teleostei","Perciformes","Zoarcidae","Iluocoetes","Iluocoetes fimbriatus","fish",,,,,FALSE,TRUE,
234751,"Chordata","Teleostei","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen brevicauda","fish",,1,,,TRUE,TRUE,
712787,"Chordata","Teleostei","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen canina","fish",,,,,FALSE,TRUE,
279339,"Chordata","Teleostei","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen cornucola","fish",,1,,,TRUE,TRUE,
279344,"Chordata","Teleostei","Perciformes","Nototheniidae","Patagonotothen","Patagonotothen sima","fish",,1,,,TRUE,TRUE,
282218,"Chordata","Teleostei","Perciformes","Percophidae","Percophis","Percophis brasiliensis","fish",,1,,,TRUE,TRUE,
