"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_dna"
344688,"Chordata","Elasmobranchii","Squaliformes","Somniosidae","Somniosus","Somniosus antarcticus","fish",,1,,,TRUE,
209381,"Chordata","Teleostei","Acropomatiformes","Epigonidae","Epigonus","Epigonus robustus","fish",,16,1999,,TRUE,
282630,"Chordata","Teleostei","Acropomatiformes","Epigonidae","Rosenblattia","Rosenblattia robusta","fish",,2,1995,,TRUE,
158656,"Chordata","Teleostei","Anguilliformes","Synaphobranchidae","Diastobranchus","Diastobranchus capensis","fish",,14,1999,,TRUE,
275442,"Chordata","Teleostei","Anguilliformes","Nemichthyidae","Labichthys","Labichthys yanoi","fish",,22,1998,,TRUE,
272913,"Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagichthys","Bathylagichthys problematicus","fish",,1,1996,,TRUE,
234631,"Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus antarcticus","fish",,7,1999,,TRUE,
234647,"Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus gracilis","fish",,1,1996,,TRUE,
272917,"Chordata","Teleostei","Argentiniformes","Bathylagidae","Bathylagus","Bathylagus niger","fish",,2,1999,,TRUE,
234651,"Chordata","Teleostei","Argentiniformes","Microstomatidae","Nansenia","Nansenia antarctica","fish",,3,1999,,TRUE,
126332,"Chordata","Teleostei","Aulopiformes","Alepisauridae","Alepisaurus","Alepisaurus brevirostris","fish",,2,1983,,TRUE,
126352,"Chordata","Teleostei","Aulopiformes","Paralepididae","Arctozenus","Arctozenus risso","fish",,1,1999,,TRUE,
1524555,"Chordata","Teleostei","Aulopiformes","Scopelarchidae","Lagiacrusichthys","Lagiacrusichthys macropinna","fish",,2,1999,,TRUE,
234731,"Chordata","Teleostei","Aulopiformes","Notosudidae","Scopelosaurus","Scopelosaurus hamiltoni","fish",,4,1995,,TRUE,
474943,"Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra atlantica","fish",,4,1999,,TRUE,
127273,"Chordata","Teleostei","Beryciformes","Melamphaidae","Poromitra","Poromitra crassiceps","fish",,1,1999,,TRUE,
126486,"Chordata","Teleostei","Gadiformes","Moridae","Antimora","Antimora rostrata","fish",,14,1997,,TRUE,
280291,"Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus innotabilis","fish",,2,1999,,TRUE,
280294,"Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus kaiyomaru","fish",,8,1999,,TRUE,
280350,"Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus trachycarus","fish",,2,1995,,TRUE,
272328,"Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides dossenus","fish",,2,1999,,TRUE,
217762,"Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides mcmillani","fish",,6,1995,,TRUE,
272343,"Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides murrayi","fish",,3,2009,,TRUE,
217761,"Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides subserrulatus","fish",,31,2006,,TRUE,
234823,"Chordata","Teleostei","Gadiformes","Macrouridae","Cynomacrurus","Cynomacrurus piriei","fish",,8,1999,,TRUE,
275876,"Chordata","Teleostei","Gadiformes","Moridae","Guttigadus","Guttigadus globosus","fish",,8,1999,,TRUE,
126489,"Chordata","Teleostei","Gadiformes","Moridae","Halargyreus","Halargyreus johnsonii","fish",,23,1999,,TRUE,
217771,"Chordata","Teleostei","Gadiformes","Macrouridae","Kuronezumia","Kuronezumia leonis","fish",,2,1995,,TRUE,
272482,"Chordata","Teleostei","Gadiformes","Moridae","Lepidion","Lepidion microcephalus","fish",,4,1995,,TRUE,
126496,"Chordata","Teleostei","Gadiformes","Moridae","Lepidion","Lepidion schmidti","fish",,2,2009,,TRUE,
217773,"Chordata","Teleostei","Gadiformes","Macrouridae","Macrourus","Macrourus carinatus","fish",,8,1999,,TRUE,
234831,"Chordata","Teleostei","Gadiformes","Macrouridae","Macrourus","Macrourus holotrachys","fish",,1,2009,,TRUE,
221402,"Chordata","Teleostei","Gadiformes","Melanonidae","Melanonus","Melanonus gracilis","fish",,2,1995,,TRUE,
272440,"Chordata","Teleostei","Gadiformes","Macrouridae","Trachonurus","Trachonurus gagates","fish",,2,1997,,TRUE,
234664,"Chordata","Teleostei","Lampriformes","Lampridae","Lampris","Lampris immaculatus","fish",,4,1999,,TRUE,
221406,"Chordata","Teleostei","Lophiiformes","Ceratiidae","Ceratias","Ceratias tentaculatus","fish",,9,2002,,TRUE,
126560,"Chordata","Teleostei","Lophiiformes","Oneirodidae","Chaenophryne","Chaenophryne longiceps","fish",,2,1998,,TRUE,
126542,"Chordata","Teleostei","Lophiiformes","Gigantactinidae","Gigantactis","Gigantactis vanhoeffeni","fish",,2,1995,,TRUE,
272572,"Chordata","Teleostei","Lophiiformes","Himantolophidae","Himantolophus","Himantolophus appelii","fish",,1,1994,,TRUE,
712518,"Chordata","Teleostei","Lophiiformes","Himantolophidae","Himantolophus","Himantolophus stewarti","fish",,8,1998,,TRUE,
234745,"Chordata","Teleostei","Lophiiformes","Oneirodidae","Oneirodes","Oneirodes notius","fish",,2,1995,,TRUE,
217697,"Chordata","Teleostei","Myctophiformes","Myctophidae","Electrona","Electrona antarctica","fish",,9,1999,,TRUE,
234638,"Chordata","Teleostei","Myctophiformes","Myctophidae","Electrona","Electrona carlsbergi","fish",,20,2002,,TRUE,
234791,"Chordata","Teleostei","Myctophiformes","Myctophidae","Electrona","Electrona subaspera","fish",,15,1986,,TRUE,
234729,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus bolini","fish",,8,1999,,TRUE,
234642,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus braueri","fish",,18,1999,,TRUE,
234657,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus fraseri","fish",,7,2002,,TRUE,
234656,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus hintonoides","fish",,10,1986,,TRUE,
234717,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus microlampas","fish",,8,1999,,TRUE,
234821,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus nicholsi","fish",,5,1999,,TRUE,
234749,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus opisthopterus","fish",,1,1999,,TRUE,
217699,"Chordata","Teleostei","Myctophiformes","Myctophidae","Gymnoscopelus","Gymnoscopelus piabilis","fish",,14,1999,,TRUE,
234641,"Chordata","Teleostei","Myctophiformes","Myctophidae","Krefftichthys","Krefftichthys anderssoni","fish",,92,1999,,TRUE,
217707,"Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus achirus","fish",,6,2002,,TRUE,
126615,"Chordata","Teleostei","Myctophiformes","Myctophidae","Lampanyctus","Lampanyctus intricarius","fish",,6,1999,,TRUE,
234737,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum andriashevi","fish",,6,1999,,TRUE,
234714,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum bolini","fish",,51,2002,,TRUE,
234732,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum gemmatum","fish",,4,2002,,TRUE,
234839,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum parallelum","fish",,33,1999,,TRUE,
234767,"Chordata","Teleostei","Myctophiformes","Myctophidae","Protomyctophum","Protomyctophum tenisoni","fish",,3,2002,,TRUE,
126643,"Chordata","Teleostei","Notacanthiformes","Notacanthidae","Notacanthus","Notacanthus chemnitzii","fish",,4,1998,,TRUE,
234602,"Chordata","Teleostei","Ophidiiformes","Carapidae","Echiodon","Echiodon cryomargarites","fish",,10,1997,,TRUE,
234735,"Chordata","Teleostei","Perciformes","Psychrolutidae","Ambophthalmos","Ambophthalmos magnicirrus","fish",,8,1999,,TRUE,
234834,"Chordata","Teleostei","Perciformes","Bathydraconidae","Cygnodraco","Cygnodraco mawsoni","fish",,2,1964,,TRUE,
234700,"Chordata","Teleostei","Perciformes","Nototheniidae","Dissostichus","Dissostichus eleginoides","fish",,31,1999,,TRUE,
234836,"Chordata","Teleostei","Perciformes","Nototheniidae","Dissostichus","Dissostichus mawsoni","fish",,1,1999,,TRUE,
234672,"Chordata","Teleostei","Perciformes","Psychrolutidae","Ebinania","Ebinania macquariensis","fish",,13,1997,,TRUE,
234825,"Chordata","Teleostei","Perciformes","Harpagiferidae","Harpagifer","Harpagifer antarcticus","fish",,2,1962,,TRUE,
234626,"Chordata","Teleostei","Perciformes","Harpagiferidae","Harpagifer","Harpagifer bispinis","fish",,44,1978,,TRUE,
234639,"Chordata","Teleostei","Perciformes","Harpagiferidae","Harpagifer","Harpagifer macquariensis","fish",,8,1978,,TRUE,
234788,"Chordata","Teleostei","Perciformes","Nototheniidae","Lepidonotothen","Lepidonotothen squamifrons","fish",,1679,1999,,TRUE,
221433,"Chordata","Teleostei","Perciformes","Zoarcidae","Melanostigma","Melanostigma gelatinosum","fish",,30,1999,,TRUE,
234679,"Chordata","Teleostei","Perciformes","Nototheniidae","Notothenia","Notothenia coriiceps","fish",,6,,,TRUE,
234840,"Chordata","Teleostei","Perciformes","Nototheniidae","Notothenia","Notothenia rossii","fish",,13,1980,,TRUE,
313400,"Chordata","Teleostei","Perciformes","Nototheniidae","Nototheniops","Nototheniops larseni","fish",,2,1986,,TRUE,
274559,"Chordata","Teleostei","Perciformes","Liparidae","Paraliparis","Paraliparis brunneocaudatus","fish",,6,1999,,TRUE,
234645,"Chordata","Teleostei","Perciformes","Nototheniidae","Paranotothenia","Paranotothenia magellanica","fish",,212,1999,,TRUE,
234721,"Chordata","Teleostei","Perciformes","Nototheniidae","Pleuragramma","Pleuragramma antarcticum","fish",,5,,,TRUE,
234777,"Chordata","Teleostei","Perciformes","Bathydraconidae","Prionodraco","Prionodraco evansii","fish",,1,,,TRUE,
234802,"Chordata","Teleostei","Perciformes","Nototheniidae","Trematomus","Trematomus bernacchii","fish",,2,,,TRUE,
234644,"Chordata","Teleostei","Perciformes","Nototheniidae","Trematomus","Trematomus nicolai","fish",,2,1962,,TRUE,
234665,"Chordata","Teleostei","Perciformes","Nototheniidae","Trematomus","Trematomus scotti","fish",,2,,,TRUE,
234683,"Chordata","Teleostei","Perciformes","Congiopodidae","Zanclorhynchus","Zanclorhynchus spinifer","fish",,623,1999,,TRUE,
234783,"Chordata","Teleostei","Pleuronectiformes","Achiropsettidae","Mancopsetta","Mancopsetta maculata","fish",,10,1999,,TRUE,
234804,"Chordata","Teleostei","Pleuronectiformes","Achiropsettidae","Neoachiropsetta","Neoachiropsetta milfordi","fish",,26,1997,,TRUE,
234697,"Chordata","Teleostei","Scombriformes","Gempylidae","Paradiplospinus","Paradiplospinus antarcticus","fish",,3,1999,,TRUE,
219693,"Chordata","Teleostei","Scombriformes","Gempylidae","Paradiplospinus","Paradiplospinus gracilis","fish",,15,2002,,TRUE,
234747,"Chordata","Teleostei","Stomiiformes","Stomiidae","Astronesthes","Astronesthes psychrolutes","fish",,8,1999,,TRUE,
127334,"Chordata","Teleostei","Stomiiformes","Stomiidae","Borostomias","Borostomias antarcticus","fish",,11,1999,,TRUE,
127338,"Chordata","Teleostei","Stomiiformes","Stomiidae","Chauliodus","Chauliodus sloani","fish",,4,1999,,TRUE,
217616,"Chordata","Teleostei","Stomiiformes","Stomiidae","Idiacanthus","Idiacanthus atlanticus","fish",,4,1999,,TRUE,
127312,"Chordata","Teleostei","Stomiiformes","Sternoptychidae","Maurolicus","Maurolicus muelleri","fish",,2,1980,,TRUE,
220007,"Chordata","Teleostei","Stomiiformes","Phosichthyidae","Phosichthys","Phosichthys argenteus","fish",,2,1999,,TRUE,
398363,"Chordata","Teleostei","Stomiiformes","Gonostomatidae","Sigmops","Sigmops bathyphilus","fish",,6,1998,,TRUE,
275005,"Chordata","Teleostei","Stomiiformes","Sternoptychidae","Sternoptyx","Sternoptyx pseudodiaphana","fish",,2,1999,,TRUE,
234829,"Chordata","Teleostei","Stomiiformes","Stomiidae","Stomias","Stomias gracilis","fish",,15,2002,,TRUE,
127377,"Chordata","Teleostei","Stomiiformes","Stomiidae","Trigonolampa","Trigonolampa miriceps","fish",,4,1999,,TRUE,
126393,"Chordata","Teleostei","Trachichthyiformes","Anoplogastridae","Anoplogaster","Anoplogaster cornuta","fish",,2,1995,,TRUE,
126402,"Chordata","Teleostei","Trachichthyiformes","Trachichthyidae","Hoplostethus","Hoplostethus atlanticus","fish",,2,1995,,TRUE,
127424,"Chordata","Teleostei","Zeiformes","Oreosomatidae","Pseudocyttus","Pseudocyttus maculatus","fish",,2,1995,,TRUE,
477318,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus australis","mammal",,44,1991,,TRUE,
231404,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus gazella","mammal",,5896,2002,,TRUE,
231432,"Chordata","Mammalia","Carnivora","Otariidae","Arctocephalus","Arctocephalus tropicalis","mammal",,8,1989,,TRUE,
231417,"Chordata","Mammalia","Carnivora","Phocidae","Hydrurga","Hydrurga leptonyx","mammal",,9,1962,,TRUE,
231413,"Chordata","Mammalia","Carnivora","Phocidae","Mirounga","Mirounga leonina","mammal",,64981,2010,,TRUE,
231430,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon bowdoini","mammal",,1,1966,,TRUE,
137122,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Mesoplodon","Mesoplodon densirostris","mammal",,1,1965,,TRUE,
137102,"Chordata","Mammalia","Cetartiodactyla","Delphinidae","Orcinus","Orcinus orca","mammal",,528,2013,,TRUE,
254971,"Chordata","Mammalia","Cetartiodactyla","Phocoenidae","Phocoena","Phocoena dioptrica","mammal",,1,1957,,TRUE,
137127,"Chordata","Mammalia","Cetartiodactyla","Ziphiidae","Ziphius","Ziphius cavirostris","mammal",,1,,,TRUE,
