"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
217337,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus amblyrhynchos","fish","EN",,,,FALSE,TRUE,
105789,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus falciformis","fish","VU",1,,,TRUE,TRUE,
105795,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Carcharhinus","Carcharhinus melanopterus","fish","VU",4,1939,,TRUE,TRUE,
105800,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Negaprion","Negaprion brevirostris","fish","VU",,,,FALSE,TRUE,
214557,"Chordata","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Triaenodon","Triaenodon obesus","fish","VU",,,,FALSE,TRUE,
272957,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus achilles","fish",,2,1939,,TRUE,TRUE,
219650,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus guttatus","fish",,1,1939,,TRUE,TRUE,
159582,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus lineatus","fish",,1,1951,,TRUE,TRUE,
219638,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus nigricans","fish",,6,1951,,TRUE,TRUE,
219640,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus nigrofuscus","fish",,1,,,TRUE,TRUE,
219642,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus nigroris","fish",,5,1939,,TRUE,TRUE,
219625,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus olivaceus","fish",,,,,FALSE,TRUE,
219630,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus triostegus","fish",,11,1951,,TRUE,TRUE,
219634,"Chordata","Teleostei","Acanthuriformes","Acanthuridae","Acanthurus","Acanthurus xanthopterus","fish",,3,1951,,TRUE,TRUE,
277565,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Apolemichthys","Apolemichthys griffisi","fish",,2,1978,,TRUE,TRUE,
277566,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Apolemichthys","Apolemichthys xanthopunctatus","fish",,2,1978,,TRUE,TRUE,
211780,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Centropyge bicolor","fish",,1,,,TRUE,TRUE,
211778,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Centropyge fisheri","fish",,2,,,TRUE,TRUE,
278836,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Centropyge flavissima","fish",,29,1950,,TRUE,TRUE,
402161,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Centropyge loriculus","fish",,15,,,TRUE,TRUE,
312650,"Chordata","Teleostei","Acanthuriformes","Pomacanthidae","Centropyge","Centropyge nigriocellus","fish",,1,,,TRUE,TRUE,
218730,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon auriga","fish",,23,1965,,TRUE,TRUE,
218735,"Chordata","Teleostei","Acanthuriformes","Chaetodontidae","Chaetodon","Chaetodon bennetti","fish",,4,1965,,TRUE,TRUE,
