"AphiaID","phylum","class","order","family","genus","species","group","redlist_category","records","max_year","target_gene","source_obis","source_gbif","source_dna"
158643,"Chordata","Teleostei","Anguilliformes","Ophichthidae","Myrophis","Myrophis punctatus","fish",,2,1985,,TRUE,TRUE,
272038,"Chordata","Teleostei","Atheriniformes","Atherinidae","Atherinomorus","Atherinomorus stipes","fish",,1,1985,,TRUE,TRUE,
277722,"Chordata","Teleostei","Atheriniformes","Atherinidae","Hypoatherina","Hypoatherina harringtonensis","fish",,,,,FALSE,TRUE,
159220,"Chordata","Teleostei","Atheriniformes","Atherinopsidae","Membras","Membras martinica","fish",,,,,FALSE,TRUE,
158858,"Chordata","Teleostei","Aulopiformes","Giganturidae","Gigantura","Gigantura indica","fish",,,,,FALSE,TRUE,
158756,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida brasiliensis","fish",,,,,FALSE,TRUE,
272117,"Chordata","Teleostei","Aulopiformes","Synodontidae","Saurida","Saurida normani","fish",,,,,FALSE,TRUE,
158758,"Chordata","Teleostei","Aulopiformes","Synodontidae","Synodus","Synodus foetens","fish",,,,,FALSE,TRUE,
275645,"Chordata","Teleostei","Batrachoidiformes","Batrachoididae","Opsanus","Opsanus beta","fish",,,,,FALSE,TRUE,
159261,"Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon furcatus","fish",,,,,FALSE,TRUE,
159278,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus balao","fish",,,,,FALSE,TRUE,
159279,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus brasiliensis","fish",,,,,FALSE,TRUE,
159265,"Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys affinis","fish",,,,,FALSE,TRUE,
159281,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus unifasciatus","fish",,,,,FALSE,TRUE,
217871,"Chordata","Teleostei","Beloniformes","Hemiramphidae","Oxyporhamphus","Oxyporhamphus micropterus","fish",,,,,FALSE,TRUE,
126377,"Chordata","Teleostei","Beloniformes","Belonidae","Platybelone","Platybelone argalus","fish",,,,,FALSE,TRUE,
159256,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura marina","fish",,,,,FALSE,TRUE,
293747,"Chordata","Teleostei","Beloniformes","Belonidae","Strongylura","Strongylura notata","fish",,2,1985,,TRUE,TRUE,
126378,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus acus","fish",,2,1985,,TRUE,TRUE,
159259,"Chordata","Teleostei","Beloniformes","Belonidae","Tylosurus","Tylosurus crocodilus","fish",,,,,FALSE,TRUE,
1016071,"Chordata","Teleostei","Blenniiformes","Labrisomidae","Brockius","Brockius albigenys","fish",,,,,FALSE,TRUE,
280677,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneanectes","Enneanectes altivelis","fish",,,,,FALSE,TRUE,
280679,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneanectes","Enneanectes boehlkei","fish",,,,,FALSE,TRUE,
280681,"Chordata","Teleostei","Blenniiformes","Tripterygiidae","Enneanectes","Enneanectes jordani","fish",,,,,FALSE,TRUE,
