"AphiaID","phylum","class","order","family","genus","species","records","reads","asvs","max_year","target_gene","source_obis","source_gbif","source_dna","category","redlist_category","vernacular","group"
159377,"Chordata","Aves","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus",,,,,,FALSE,TRUE,FALSE,"LC","LC","osprey, balbuzard pêcheur","birds"
158943,"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas crecca",,,,,,FALSE,TRUE,FALSE,"LC","LC","common teal, sarcelle d'hiver","birds"
148791,"Chordata","Aves","Anseriformes","Anatidae","Anas","Anas platyrhynchos",,,,,,FALSE,TRUE,FALSE,"LC","LC","mallard, canard colvert","birds"
159172,"Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya marila",,,,,,FALSE,TRUE,FALSE,"LC","LC","greater scaup, fuligule milouinan","birds"
416686,"Chordata","Aves","Anseriformes","Anatidae","Aythya","Aythya nyroca",,,,,,FALSE,TRUE,FALSE,"NT","NT","ferruginous duck","birds"
416688,"Chordata","Aves","Anseriformes","Anatidae","Netta","Netta rufina",,,,,,FALSE,TRUE,FALSE,"LC","LC","red-crested pochard, nette rousse","birds"
416689,"Chordata","Aves","Anseriformes","Anatidae","Tadorna","Tadorna ferruginea",,,,,,FALSE,TRUE,FALSE,"LC","LC","ruddy shelduck  , tadorne casarca","birds"
212603,"Chordata","Aves","Charadriiformes","Scolopacidae","Actitis","Actitis hypoleucos",,,,,,FALSE,TRUE,FALSE,"LC","LC","common sandpiper, chevalier guignette","birds"
147431,"Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Arenaria interpres",,,,,,FALSE,TRUE,FALSE,"LC","LC","ruddy turnstone, tournepierre à collier","birds"
159084,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alba",,,,,,FALSE,TRUE,FALSE,"LC","LC","sanderling, bécasseau sanderling","birds"
159047,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris alpina",,,,,,FALSE,TRUE,FALSE,"LC","LC","dunlin, bécasseau variable","birds"
159049,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris ferruginea",,,,,,FALSE,TRUE,FALSE,"NT","NT","curlew sanspiper, bécasseau cocorli","birds"
212600,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris minuta",,,,,,FALSE,TRUE,FALSE,"LC","LC","little stint, bécasseau minute","birds"
366591,"Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Calidris temminckii",,,,,,FALSE,TRUE,FALSE,"LC","LC","Temminck's stint, bécasseau de Temminck","birds"
212611,"Chordata","Aves","Charadriiformes","Charadriidae","Charadrius","Charadrius alexandrinus",,,,,,FALSE,TRUE,FALSE,"LC","LC","Kentish plover, gravelot à collier interrompu","birds"
